Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
Republic of Korea,1983,75-79,75,5,104.398,193.111,297.509
Republic of Korea,1983,80-84,80,5,37.489000000000004,102.23200000000001,139.721
Republic of Korea,1983,85-89,85,5,14.959000000000001,51.824,66.783
Republic of Korea,1983,90-94,90,5,3.2430000000000003,16.037,19.28
Republic of Korea,1983,95-99,95,5,0.536,3.281,3.8169999999999997
Republic of Korea,1983,100+,100,-1,0.008,0.11800000000000001,0.126
Republic of Korea,1984,0-4,0,5,2010.971,1887.35,3898.321
Republic of Korea,1984,5-9,5,5,2107.299,1971.717,4079.0159999999996
Republic of Korea,1984,10-14,10,5,2310.725,2167.186,4477.911
Republic of Korea,1984,15-19,15,5,2254.482,2133.331,4387.813
Republic of Korea,1984,20-24,20,5,2205.795,2112.591,4318.3859999999995
Republic of Korea,1984,25-29,25,5,2027.5739999999998,1943.355,3970.929
Republic of Korea,1984,30-34,30,5,1502.9160000000002,1421.4360000000001,2924.3520000000003
Republic of Korea,1984,35-39,35,5,1303.278,1190.73,2494.008
Republic of Korea,1984,40-44,40,5,1089.7939999999999,1053.6019999999999,2143.396
Republic of Korea,1984,45-49,45,5,1003.591,1003.4,2006.991
Republic of Korea,1984,50-54,50,5,722.7139999999999,866.045,1588.759
Republic of Korea,1984,55-59,55,5,531.313,676.453,1207.766
Republic of Korea,1984,60-64,60,5,453.384,577.021,1030.405
Republic of Korea,1984,65-69,65,5,300.298,408.26300000000003,708.561
Republic of Korea,1984,70-74,70,5,193.65900000000002,317.953,511.61199999999997
Republic of Korea,1984,75-79,75,5,109.693,204.28799999999998,313.981
Republic of Korea,1984,80-84,80,5,37.957,104.238,142.195
Republic of Korea,1984,85-89,85,5,14.913,53.071999999999996,67.985
Republic of Korea,1984,90-94,90,5,3.2569999999999997,16.417,19.674
Republic of Korea,1984,95-99,95,5,0.546,3.47,4.016
Republic of Korea,1984,100+,100,-1,0.01,0.14300000000000002,0.153
Republic of Korea,1985,0-4,0,5,1989.139,1859.693,3848.8320000000003
Republic of Korea,1985,5-9,5,5,2048.424,1917.106,3965.53
Republic of Korea,1985,10-14,10,5,2294.73,2150.79,4445.52
Republic of Korea,1985,15-19,15,5,2266.541,2139.424,4405.965
Republic of Korea,1985,20-24,20,5,2206.179,2111.766,4317.945
Republic of Korea,1985,25-29,25,5,2110.63,2024.421,4135.0509999999995
Republic of Korea,1985,30-34,30,5,1573.2979999999998,1504.65,3077.948
Republic of Korea,1985,35-39,35,5,1352.082,1229.531,2581.613
Republic of Korea,1985,40-44,40,5,1110.272,1066.974,2177.246
Republic of Korea,1985,45-49,45,5,1034.6789999999999,1015.164,2049.843
Republic of Korea,1985,50-54,50,5,766.211,899.0360000000001,1665.247
Republic of Korea,1985,55-59,55,5,544.568,697.422,1241.99
Republic of Korea,1985,60-64,60,5,463.241,599.807,1063.048
Republic of Korea,1985,65-69,65,5,312.428,425.666,738.0939999999999
Republic of Korea,1985,70-74,70,5,197.338,327.389,524.727
Republic of Korea,1985,75-79,75,5,112.45200000000001,215.13,327.582
Republic of Korea,1985,80-84,80,5,39.441,108.743,148.184
Republic of Korea,1985,85-89,85,5,13.845999999999998,53.158,67.00399999999999
Republic of Korea,1985,90-94,90,5,2.9589999999999996,16.436,19.395
Republic of Korea,1985,95-99,95,5,0.396,3.0589999999999997,3.455
Republic of Korea,1985,100+,100,-1,0.013000000000000001,0.174,0.187
Republic of Korea,1986,0-4,0,5,1987.221,1850.848,3838.0690000000004
Republic of Korea,1986,5-9,5,5,2004.4289999999999,1878.1960000000001,3882.625
Republic of Korea,1986,10-14,10,5,2256.41,2113.891,4370.3009999999995
Republic of Korea,1986,15-19,15,5,2274.005,2144.841,4418.846
Republic of Korea,1986,20-24,20,5,2208.433,2111.183,4319.616
Republic of Korea,1986,25-29,25,5,2160.946,2071.903,4232.849
Republic of Korea,1986,30-34,30,5,1659.345,1596.0770000000002,3255.422
Republic of Korea,1986,35-39,35,5,1385.043,1267.779,2652.822
Republic of Korea,1986,40-44,40,5,1136.095,1085.538,2221.633
Republic of Korea,1986,45-49,45,5,1049.906,1020.525,2070.431
Republic of Korea,1986,50-54,50,5,810.1160000000001,923.6569999999999,1733.773
Republic of Korea,1986,55-59,55,5,563.738,723.137,1286.875
Republic of Korea,1986,60-64,60,5,466.218,613.3290000000001,1079.547
Republic of Korea,1986,65-69,65,5,326.26599999999996,445.358,771.6239999999999
Republic of Korea,1986,70-74,70,5,202.855,332.356,535.211
Republic of Korea,1986,75-79,75,5,116.67299999999999,223.394,340.06699999999995
Republic of Korea,1986,80-84,80,5,44.7,115.10700000000001,159.80700000000002
Republic of Korea,1986,85-89,85,5,14.542,54.6,69.142
Republic of Korea,1986,90-94,90,5,3.5860000000000003,18.682000000000002,22.268
Republic of Korea,1986,95-99,95,5,0.474,3.4939999999999998,3.968
Republic of Korea,1986,100+,100,-1,0.017,0.21,0.22699999999999998
Republic of Korea,1987,0-4,0,5,1915.854,1765.6,3681.454
Republic of Korea,1987,5-9,5,5,1984.348,1861.945,3846.2929999999997
Republic of Korea,1987,10-14,10,5,2205.883,2067.29,4273.173
Republic of Korea,1987,15-19,15,5,2290.907,2159.0879999999997,4449.995
Republic of Korea,1987,20-24,20,5,2217.969,2117.869,4335.838
Republic of Korea,1987,25-29,25,5,2186.8379999999997,2097.403,4284.241
Republic of Korea,1987,30-34,30,5,1775.69,1710.652,3486.342
Republic of Korea,1987,35-39,35,5,1411.385,1308.779,2720.164
Republic of Korea,1987,40-44,40,5,1180.016,1114.357,2294.373
Republic of Korea,1987,45-49,45,5,1054.045,1026.538,2080.583
Republic of Korea,1987,50-54,50,5,861.528,946.1360000000001,1807.664
Republic of Korea,1987,55-59,55,5,591.9159999999999,758.956,1350.872
Republic of Korea,1987,60-64,60,5,465.73400000000004,622.4730000000001,1088.2069999999999
Republic of Korea,1987,65-69,65,5,343.879,472.99699999999996,816.8760000000001
Republic of Korea,1987,70-74,70,5,209.142,337.181,546.323
Republic of Korea,1987,75-79,75,5,119.73700000000001,232.435,352.17199999999997
Republic of Korea,1987,80-84,80,5,50.198,122.648,172.84599999999998
Republic of Korea,1987,85-89,85,5,14.7,54.99,69.69
Republic of Korea,1987,90-94,90,5,4.1610000000000005,20.299,24.46
Republic of Korea,1987,95-99,95,5,0.599,4.129,4.728
Republic of Korea,1987,100+,100,-1,0.021,0.251,0.272
Republic of Korea,1988,0-4,0,5,1803.535,1635.079,3438.614
Republic of Korea,1988,5-9,5,5,1985.2720000000002,1864.38,3849.652
Republic of Korea,1988,10-14,10,5,2145.891,2013.825,4159.715999999999
Republic of Korea,1988,15-19,15,5,2308.758,2173.331,4482.089
Republic of Korea,1988,20-24,20,5,2232.5789999999997,2130.001,4362.58
Republic of Korea,1988,25-29,25,5,2194.179,2106.301,4300.48
Republic of Korea,1988,30-34,30,5,1906.515,1834.4070000000002,3740.922
Republic of Korea,1988,35-39,35,5,1438.89,1356.495,2795.385
Republic of Korea,1988,40-44,40,5,1235.345,1150.575,2385.92
Republic of Korea,1988,45-49,45,5,1053.19,1034.907,2088.097
Republic of Korea,1988,50-54,50,5,914.841,965.7,1880.5410000000002
Republic of Korea,1988,55-59,55,5,627.2280000000001,800.2739999999999,1427.5020000000002
Republic of Korea,1988,60-64,60,5,465.715,630.904,1096.619
Republic of Korea,1988,65-69,65,5,362.462,504.411,866.873
Republic of Korea,1988,70-74,70,5,216.71,343.88599999999997,560.596
Republic of Korea,1988,75-79,75,5,122.38,241.993,364.37300000000005
Republic of Korea,1988,80-84,80,5,54.865,130.612,185.477
Republic of Korea,1988,85-89,85,5,14.77,55.062,69.832
Republic of Korea,1988,90-94,90,5,4.527,21.239,25.766
Republic of Korea,1988,95-99,95,5,0.695,4.618,5.313
Republic of Korea,1988,100+,100,-1,0.025,0.29600000000000004,0.321
Republic of Korea,1989,0-4,0,5,1705.4260000000002,1518.796,3224.222
Republic of Korea,1989,5-9,5,5,1991.0970000000002,1868.715,3859.812
Republic of Korea,1989,10-14,10,5,2087.241,1962.842,4050.083
Republic of Korea,1989,15-19,15,5,2313.022,2174.238,4487.26
Republic of Korea,1989,20-24,20,5,2246.946,2142.2870000000003,4389.233
Republic of Korea,1989,25-29,25,5,2194.621,2108.51,4303.130999999999
Republic of Korea,1989,30-34,30,5,2023.285,1943.193,3966.478
Republic of Korea,1989,35-39,35,5,1481.461,1417.2089999999998,2898.67
Republic of Korea,1989,40-44,40,5,1288.896,1189.093,2477.989
Republic of Korea,1989,45-49,45,5,1057.687,1046.982,2104.669
Republic of Korea,1989,50-54,50,5,960.217,981.404,1941.621
Republic of Korea,1989,55-59,55,5,666.95,839.316,1506.266
Republic of Korea,1989,60-64,60,5,471.35,644.0880000000001,1115.438
Republic of Korea,1989,65-69,65,5,377.702,532.98,910.682
Republic of Korea,1989,70-74,70,5,226.051,355.10699999999997,581.158
Republic of Korea,1989,75-79,75,5,125.22,251.115,376.335
Republic of Korea,1989,80-84,80,5,57.755,138.125,195.88
Republic of Korea,1989,85-89,85,5,15.128,55.775,70.903
Republic of Korea,1989,90-94,90,5,4.477,21.201,25.678
Republic of Korea,1989,95-99,95,5,0.6859999999999999,4.6339999999999995,5.32
Republic of Korea,1989,100+,100,-1,0.03,0.342,0.37200000000000005
Republic of Korea,1990,0-4,0,5,1659.8210000000001,1458.4360000000001,3118.257
Republic of Korea,1990,5-9,5,5,1979.1129999999998,1851.769,3830.882
Republic of Korea,1990,10-14,10,5,2042.954,1925.3270000000002,3968.281
Republic of Korea,1990,15-19,15,5,2295.505,2155.436,4450.941
Republic of Korea,1990,20-24,20,5,2258.218,2151.206,4409.424
Republic of Korea,1990,25-29,25,5,2197.151,2111.743,4308.894
Republic of Korea,1990,30-34,30,5,2107.1020000000003,2021.58,4128.682
Republic of Korea,1990,35-39,35,5,1548.1960000000001,1494.451,3042.647
Republic of Korea,1990,40-44,40,5,1332.3339999999998,1227.251,2559.585
Republic of Korea,1990,45-49,45,5,1074.7839999999999,1063.572,2138.356
Republic of Korea,1990,50-54,50,5,991.573,993.539,1985.112
Republic of Korea,1990,55-59,55,5,709.51,871.309,1580.819
Republic of Korea,1990,60-64,60,5,485.45099999999996,665.164,1150.615
Republic of Korea,1990,65-69,65,5,387.639,555.031,942.67
Republic of Korea,1990,70-74,70,5,237.33700000000002,372.126,609.4630000000001
Republic of Korea,1990,75-79,75,5,128.61,259.384,387.994
Republic of Korea,1990,80-84,80,5,58.808,145.058,203.86599999999999
Republic of Korea,1990,85-89,85,5,15.655999999999999,57.59,73.24600000000001
Republic of Korea,1990,90-94,90,5,3.8489999999999998,20.023,23.872
Republic of Korea,1990,95-99,95,5,0.503,3.886,4.388999999999999
Republic of Korea,1990,100+,100,-1,0.034,0.387,0.42100000000000004
Republic of Korea,1991,0-4,0,5,1591.996,1371.527,2963.5229999999997
Republic of Korea,1991,5-9,5,5,1950.624,1814.628,3765.252
Republic of Korea,1991,10-14,10,5,2023.7120000000002,1909.2779999999998,3932.99
Republic of Korea,1991,15-19,15,5,2266.427,2129.056,4395.483
Republic of Korea,1991,20-24,20,5,2278.502,2166.251,4444.753
Republic of Korea,1991,25-29,25,5,2208.944,2124.176,4333.12
Republic of Korea,1991,30-34,30,5,2165.456,2080.719,4246.175
Republic of Korea,1991,35-39,35,5,1644.406,1595.5910000000001,3239.9970000000003
Republic of Korea,1991,40-44,40,5,1368.8039999999999,1269.655,2638.4590000000003
Republic of Korea,1991,45-49,45,5,1106.808,1087.264,2194.072
Republic of Korea,1991,50-54,50,5,1009.951,1007.038,2016.989
Republic of Korea,1991,55-59,55,5,756.935,900.931,1657.866
Republic of Korea,1991,60-64,60,5,506.974,694.5980000000001,1201.572
Republic of Korea,1991,65-69,65,5,393.879,571.183,965.062
Republic of Korea,1991,70-74,70,5,251.946,393.185,645.131
Republic of Korea,1991,75-79,75,5,135.50799999999998,266.296,401.80400000000003
Republic of Korea,1991,80-84,80,5,63.056999999999995,153.88,216.937
Republic of Korea,1991,85-89,85,5,18.754,63.586999999999996,82.34100000000001
Republic of Korea,1991,90-94,90,5,4.213,21.801,26.014
Republic of Korea,1991,95-99,95,5,0.623,4.513999999999999,5.1370000000000005
Republic of Korea,1991,100+,100,-1,0.038,0.433,0.47100000000000003
Republic of Korea,1992,0-4,0,5,1623.945,1393.5510000000002,3017.4959999999996
Republic of Korea,1992,5-9,5,5,1890.578,1741.635,3632.2129999999997
Republic of Korea,1992,10-14,10,5,2015.389,1902.046,3917.435
Republic of Korea,1992,15-19,15,5,2209.779,2078.031,4287.81
Republic of Korea,1992,20-24,20,5,2295.198,2176.123,4471.321
Republic of Korea,1992,25-29,25,5,2216.5029999999997,2130.531,4347.034000000001
Republic of Korea,1992,30-34,30,5,2186.119,2104.481,4290.6
Republic of Korea,1992,35-39,35,5,1762.474,1711.047,3473.5209999999997
Republic of Korea,1992,40-44,40,5,1390.7,1307.626,2698.3259999999996
Republic of Korea,1992,45-49,45,5,1150.732,1113.61,2264.342
Republic of Korea,1992,50-54,50,5,1011.512,1014.712,2026.224
Republic of Korea,1992,55-59,55,5,807.43,923.2510000000001,1730.681
Republic of Korea,1992,60-64,60,5,533.479,729.7689999999999,1263.248
Republic of Korea,1992,65-69,65,5,395.045,580.156,975.201
Republic of Korea,1992,70-74,70,5,267.95,418.97,686.92
Republic of Korea,1992,75-79,75,5,141.716,271.137,412.853
Republic of Korea,1992,80-84,80,5,66.25399999999999,162.06799999999998,228.322
Republic of Korea,1992,85-89,85,5,21.631999999999998,69.152,90.78399999999999
Republic of Korea,1992,90-94,90,5,4.423,22.656,27.079
Republic of Korea,1992,95-99,95,5,0.825,5.47,6.295
Republic of Korea,1992,100+,100,-1,0.042,0.47600000000000003,0.518
Republic of Korea,1993,0-4,0,5,1719.529,1486.764,3206.2929999999997
Republic of Korea,1993,5-9,5,5,1804.691,1639.124,3443.815
Republic of Korea,1993,10-14,10,5,2014.5639999999999,1900.3410000000001,3914.905
Republic of Korea,1993,15-19,15,5,2140.158,2015.497,4155.655
Republic of Korea,1993,20-24,20,5,2305.179,2179.344,4484.523
Republic of Korea,1993,25-29,25,5,2223.113,2134.363,4357.476
Republic of Korea,1993,30-34,30,5,2182.085,2104.647,4286.732
Republic of Korea,1993,35-39,35,5,1887.735,1829.1870000000001,3716.922
Republic of Korea,1993,40-44,40,5,1410.8210000000001,1348.864,2759.685
Republic of Korea,1993,45-49,45,5,1201.272,1143.1860000000001,2344.458
Republic of Korea,1993,50-54,50,5,1005.93,1020.3530000000001,2026.283
Republic of Korea,1993,55-59,55,5,856.316,940.066,1796.382
Republic of Korea,1993,60-64,60,5,564.779,767.775,1332.5539999999999
Republic of Korea,1993,65-69,65,5,395.67900000000003,587.0880000000001,982.7669999999999
Republic of Korea,1993,70-74,70,5,283.555,446.61199999999997,730.1669999999999
Republic of Korea,1993,75-79,75,5,147.995,276.69599999999997,424.691
Republic of Korea,1993,80-84,80,5,68.779,169.61,238.389
Republic of Korea,1993,85-89,85,5,23.816999999999997,73.925,97.742
Republic of Korea,1993,90-94,90,5,4.646,23.239,27.885
Republic of Korea,1993,95-99,95,5,0.97,6.178,7.148
Republic of Korea,1993,100+,100,-1,0.046,0.519,0.565
Republic of Korea,1994,0-4,0,5,1812.07,1581.6729999999998,3393.743
Republic of Korea,1994,5-9,5,5,1715.747,1532.14,3247.887
Republic of Korea,1994,10-14,10,5,2007.364,1889.604,3896.968
Republic of Korea,1994,15-19,15,5,2080.132,1961.783,4041.915
Republic of Korea,1994,20-24,20,5,2304.038,2173.655,4477.693
Republic of Korea,1994,25-29,25,5,2232.984,2140.242,4373.226
Republic of Korea,1994,30-34,30,5,2175.81,2101.611,4277.420999999999
Republic of Korea,1994,35-39,35,5,1998.642,1933.545,3932.187
Republic of Korea,1994,40-44,40,5,1449.8570000000002,1405.9920000000002,2855.849
Republic of Korea,1994,45-49,45,5,1250.1589999999999,1176.738,2426.897
Republic of Korea,1994,50-54,50,5,1008.225,1029.781,2038.006
Republic of Korea,1994,55-59,55,5,897.441,954.812,1852.253
Republic of Korea,1994,60-64,60,5,601.182,804.671,1405.8529999999998
Republic of Korea,1994,65-69,65,5,401.962,599.861,1001.823
Republic of Korea,1994,70-74,70,5,296.476,472.269,768.745
Republic of Korea,1994,75-79,75,5,155.517,286.731,442.24800000000005
Republic of Korea,1994,80-84,80,5,71.158,176.47099999999998,247.62900000000002
Republic of Korea,1994,85-89,85,5,25.16,78.373,103.53299999999999
Republic of Korea,1994,90-94,90,5,4.773,23.609,28.381999999999998
Republic of Korea,1994,95-99,95,5,0.951,6.25,7.2010000000000005
Republic of Korea,1994,100+,100,-1,0.05,0.561,0.611
Republic of Korea,1995,0-4,0,5,1857.249,1632.172,3489.421
Republic of Korea,1995,5-9,5,5,1654.932,1455.391,3110.323
Republic of Korea,1995,10-14,10,5,1977.942,1852.7579999999998,3830.7
Republic of Korea,1995,15-19,15,5,2041.655,1927.43,3969.085
Republic of Korea,1995,20-24,20,5,2288.423,2156.734,4445.157
Republic of Korea,1995,25-29,25,5,2247.153,2149.4829999999997,4396.6359999999995
Republic of Korea,1995,30-34,30,5,2180.177,2106.986,4287.163
Republic of Korea,1995,35-39,35,5,2081.6820000000002,2013.535,4095.217
Republic of Korea,1995,40-44,40,5,1518.755,1485.2079999999999,3003.9629999999997
Republic of Korea,1995,45-49,45,5,1292.65,1214.545,2507.195
Republic of Korea,1995,50-54,50,5,1026.73,1046.193,2072.923
Republic of Korea,1995,55-59,55,5,927.436,969.317,1896.753
Republic of Korea,1995,60-64,60,5,642.52,837.8580000000001,1480.378
Republic of Korea,1995,65-69,65,5,416.99199999999996,622.535,1039.527
Republic of Korea,1995,70-74,70,5,305.922,493.969,799.8910000000001
Republic of Korea,1995,75-79,75,5,164.864,302.98400000000004,467.848
Republic of Korea,1995,80-84,80,5,73.711,182.912,256.623
Republic of Korea,1995,85-89,85,5,25.574,82.56299999999999,108.137
Republic of Korea,1995,90-94,90,5,4.696000000000001,24.098000000000003,28.794
Republic of Korea,1995,95-99,95,5,0.6859999999999999,5.442,6.127999999999999
Republic of Korea,1995,100+,100,-1,0.053,0.606,0.659
Republic of Korea,1996,0-4,0,5,1947.558,1733.901,3681.4590000000003
Republic of Korea,1996,5-9,5,5,1629.2479999999998,1418.365,3047.613
Republic of Korea,1996,10-14,10,5,1918.785,1783.067,3701.8520000000003
Republic of Korea,1996,15-19,15,5,2010.979,1901.0739999999998,3912.053
Republic of Korea,1996,20-24,20,5,2249.824,2120.458,4370.282
Republic of Korea,1996,25-29,25,5,2256.216,2153.099,4409.315
Republic of Korea,1996,30-34,30,5,2180.652,2107.32,4287.972
Republic of Korea,1996,35-39,35,5,2127.876,2060.285,4188.161
Republic of Korea,1996,40-44,40,5,1605.234,1576.5739999999998,3181.808
Republic of Korea,1996,45-49,45,5,1321.672,1249.568,2571.24
Republic of Korea,1996,50-54,50,5,1053.25,1063.8410000000001,2117.091
Republic of Korea,1996,55-59,55,5,940.3480000000001,977.318,1917.6660000000002
Republic of Korea,1996,60-64,60,5,683.409,861.882,1545.2910000000002
Republic of Korea,1996,65-69,65,5,435.246,647.4540000000001,1082.7
Republic of Korea,1996,70-74,70,5,310.485,505.596,816.081
Republic of Korea,1996,75-79,75,5,176.234,319.868,496.102
Republic of Korea,1996,80-84,80,5,78.86399999999999,187.701,266.565
Republic of Korea,1996,85-89,85,5,28.269000000000002,88.677,116.946
Republic of Korea,1996,90-94,90,5,5.939,27.539,33.478
Republic of Korea,1996,95-99,95,5,0.7759999999999999,5.865,6.641
Republic of Korea,1996,100+,100,-1,0.055999999999999994,0.6509999999999999,0.7070000000000001
Republic of Korea,1997,0-4,0,5,1934.7910000000002,1736.763,3671.554
Republic of Korea,1997,5-9,5,5,1651.496,1431.9029999999998,3083.3990000000003
Republic of Korea,1997,10-14,10,5,1843.776,1693.39,3537.1659999999997
Republic of Korea,1997,15-19,15,5,2007.838,1900.014,3907.8520000000003
Republic of Korea,1997,20-24,20,5,2196.91,2072.866,4269.776
Republic of Korea,1997,25-29,25,5,2278.053,2167.732,4445.785
Republic of Korea,1997,30-34,30,5,2191.345,2116.055,4307.4
Republic of Korea,1997,35-39,35,5,2151.3289999999997,2086.12,4237.4490000000005
Republic of Korea,1997,40-44,40,5,1723.379,1692.457,3415.836
Republic of Korea,1997,45-49,45,5,1345.277,1288.646,2633.923
Republic of Korea,1997,50-54,50,5,1098.004,1091.373,2189.377
Republic of Korea,1997,55-59,55,5,944.1080000000001,986.438,1930.546
Republic of Korea,1997,60-64,60,5,731.821,885.123,1616.944
Republic of Korea,1997,65-69,65,5,460.35400000000004,682.325,1142.6789999999999
Republic of Korea,1997,70-74,70,5,313.205,514.8530000000001,828.058
Republic of Korea,1997,75-79,75,5,189.56400000000002,342.70099999999996,532.265
Republic of Korea,1997,80-84,80,5,83.639,191.831,275.47
Republic of Korea,1997,85-89,85,5,30.458000000000002,94.37899999999999,124.837
Republic of Korea,1997,90-94,90,5,7.122000000000001,30.313000000000002,37.435
Republic of Korea,1997,95-99,95,5,0.9570000000000001,6.5889999999999995,7.546
Republic of Korea,1997,100+,100,-1,0.06,0.6990000000000001,0.759
Republic of Korea,1998,0-4,0,5,1848.455,1668.19,3516.645
Republic of Korea,1998,5-9,5,5,1717.33,1492.5720000000001,3209.902
Republic of Korea,1998,10-14,10,5,1758.965,1591.464,3350.429
Republic of Korea,1998,15-19,15,5,2017.273,1908.433,3925.7059999999997
Republic of Korea,1998,20-24,20,5,2135.371,2018.625,4153.996
Republic of Korea,1998,25-29,25,5,2302.605,2184.833,4487.438
Republic of Korea,1998,30-34,30,5,2208.5679999999998,2129.771,4338.339
Republic of Korea,1998,35-39,35,5,2158.331,2096.172,4254.503
Republic of Korea,1998,40-44,40,5,1855.118,1817.57,3672.688
Republic of Korea,1998,45-49,45,5,1372.0420000000001,1335.71,2707.752
Republic of Korea,1998,50-54,50,5,1152.9669999999999,1126.073,2279.04
Republic of Korea,1998,55-59,55,5,944.926,997.181,1942.1070000000002
Republic of Korea,1998,60-64,60,5,781.7239999999999,906.6310000000001,1688.355
Republic of Korea,1998,65-69,65,5,491.27099999999996,722.6139999999999,1213.885
Republic of Korea,1998,70-74,70,5,317.004,525.049,842.053
Republic of Korea,1998,75-79,75,5,202.965,368.311,571.276
Republic of Korea,1998,80-84,80,5,88.36200000000001,197.107,285.469
Republic of Korea,1998,85-89,85,5,32.119,99.124,131.243
Republic of Korea,1998,90-94,90,5,8.123,32.62,40.743
Republic of Korea,1998,95-99,95,5,1.1159999999999999,7.202999999999999,8.318999999999999
Republic of Korea,1998,100+,100,-1,0.063,0.747,0.81
Republic of Korea,1999,0-4,0,5,1744.1229999999998,1580.751,3324.8740000000003
Republic of Korea,1999,5-9,5,5,1799.2520000000002,1573.264,3372.5159999999996
Republic of Korea,1999,10-14,10,5,1687.139,1502.954,3190.093
Republic of Korea,1999,15-19,15,5,2013.3410000000001,1899.743,3913.0840000000003
Republic of Korea,1999,20-24,20,5,2077.909,1968.351,4046.26
Republic of Korea,1999,25-29,25,5,2313.134,2190.174,4503.308
Republic of Korea,1999,30-34,30,5,2226.382,2142.928,4369.31
Republic of Korea,1999,35-39,35,5,2160.301,2100.064,4260.365
Republic of Korea,1999,40-44,40,5,1971.023,1927.161,3898.184
Republic of Korea,1999,45-49,45,5,1415.693,1396.901,2812.594
Republic of Korea,1999,50-54,50,5,1204.948,1163.23,2368.178
Republic of Korea,1999,55-59,55,5,952.263,1010.305,1962.568
Republic of Korea,1999,60-64,60,5,823.715,925.1,1748.815
Republic of Korea,1999,65-69,65,5,526.4830000000001,761.298,1287.781
Republic of Korea,1999,70-74,70,5,325.372,540.689,866.061
Republic of Korea,1999,75-79,75,5,213.737,391.87800000000004,605.615
Republic of Korea,1999,80-84,80,5,93.531,205.65599999999998,299.187
Republic of Korea,1999,85-89,85,5,33.388000000000005,102.9,136.28799999999998
Republic of Korea,1999,90-94,90,5,8.6,33.993,42.593
Republic of Korea,1999,95-99,95,5,1.143,7.281000000000001,8.424
Republic of Korea,1999,100+,100,-1,0.067,0.787,0.8540000000000001
Republic of Korea,2000,0-4,0,5,1660.531,1511.076,3171.607
Republic of Korea,2000,5-9,5,5,1855.27,1631.471,3486.741
Republic of Korea,2000,10-14,10,5,1653.442,1455.273,3108.715
Republic of Korea,2000,15-19,15,5,1981.142,1859.02,3840.1620000000003
Republic of Korea,2000,20-24,20,5,2035.02,1930.692,3965.712
Republic of Korea,2000,25-29,25,5,2299.981,2175.666,4475.647
Republic of Korea,2000,30-34,30,5,2242.325,2153.3779999999997,4395.7029999999995
Republic of Korea,2000,35-39,35,5,2165.72,2105.272,4270.992
Republic of Korea,2000,40-44,40,5,2053.44,2006.3220000000001,4059.762
Republic of Korea,2000,45-49,45,5,1484.1589999999999,1475.451,2959.61
Republic of Korea,2000,50-54,50,5,1246.931,1200.734,2447.665
Republic of Korea,2000,55-59,55,5,972.0210000000001,1026.975,1998.996
Republic of Korea,2000,60-64,60,5,852.8660000000001,940.298,1793.164
Republic of Korea,2000,65-69,65,5,564.948,794.3510000000001,1359.299
Republic of Korea,2000,70-74,70,5,340.077,564.129,904.206
Republic of Korea,2000,75-79,75,5,221.018,411.158,632.1759999999999
Republic of Korea,2000,80-84,80,5,99.42200000000001,218.49900000000002,317.921
Republic of Korea,2000,85-89,85,5,34.279,105.735,140.014
Republic of Korea,2000,90-94,90,5,8.321,34.585,42.906000000000006
Republic of Korea,2000,95-99,95,5,0.9279999999999999,6.425,7.353
Republic of Korea,2000,100+,100,-1,0.07,0.816,0.8859999999999999
Republic of Korea,2001,0-4,0,5,1536.746,1408.0529999999999,2944.7990000000004
Republic of Korea,2001,5-9,5,5,1876.626,1658.1529999999998,3534.7790000000005
Republic of Korea,2001,10-14,10,5,1662.6989999999998,1452.306,3115.005
Republic of Korea,2001,15-19,15,5,1924.766,1790.5520000000001,3715.3179999999998
Republic of Korea,2001,20-24,20,5,2016.215,1913.2160000000001,3929.4309999999996
Republic of Korea,2001,25-29,25,5,2269.857,2146.349,4416.206
Republic of Korea,2001,30-34,30,5,2266.877,2170.596,4437.473
Republic of Korea,2001,35-39,35,5,2178.798,2116.39,4295.188
Republic of Korea,2001,40-44,40,5,2111.234,2063.295,4174.529
Republic of Korea,2001,45-49,45,5,1578.889,1574.398,3153.2870000000003
Republic of Korea,2001,50-54,50,5,1283.521,1242.139,2525.66
Republic of Korea,2001,55-59,55,5,1005.331,1050.389,2055.72
Republic of Korea,2001,60-64,60,5,871.577,953.8610000000001,1825.4379999999999
Republic of Korea,2001,65-69,65,5,606.866,822.466,1429.332
Republic of Korea,2001,70-74,70,5,359.79400000000004,591.957,951.7510000000001
Republic of Korea,2001,75-79,75,5,227.42700000000002,424.19199999999995,651.619
Republic of Korea,2001,80-84,80,5,109.19,234.521,343.711
Republic of Korea,2001,85-89,85,5,38.038000000000004,110.677,148.715
Republic of Korea,2001,90-94,90,5,9.738999999999999,39.03,48.769
Republic of Korea,2001,95-99,95,5,1.227,7.359,8.586
Republic of Korea,2001,100+,100,-1,0.07400000000000001,0.836,0.91
Republic of Korea,2002,0-4,0,5,1453.421,1332.507,2785.928
Republic of Korea,2002,5-9,5,5,1861.1670000000001,1655.0220000000002,3516.1890000000003
Republic of Korea,2002,10-14,10,5,1705.5910000000001,1486.236,3191.827
Republic of Korea,2002,15-19,15,5,1839.489,1690.3129999999999,3529.802
Republic of Korea,2002,20-24,20,5,2013.224,1910.713,3923.937
Republic of Korea,2002,25-29,25,5,2213.917,2095.408,4309.325
Republic of Korea,2002,30-34,30,5,2292.3070000000002,2188.048,4480.355
Republic of Korea,2002,35-39,35,5,2191.701,2126.563,4318.264
